job_id,asset_id,section_id,department,job_type,criticality,condition_score,age_days,days_since_last_maint,dept_code,safety_code,section_speed,section_length,is_statutory,latent_degradation_factor,true_priority,true_duration_p50,true_duration_p90,cost_of_waiting
HIST-JOB-00790,AST-ENG-0030,SEC-NDLS-GZB-DN,ENGINEERING,DE-STRESSING_CWR_TRACK,5,0.491,344,207,0,0,130,25.5,0,1.33,0.727,74,124,5.63
HIST-JOB-00791,AST-S_A-0036,SEC-ALJN-CNB-UP,S_AND_T,POINT_MACHINE_MOTOR_OVERHAUL,5,0.534,1742,210,2,2,130,302.0,0,1.222,0.688,57,93,5.1
HIST-JOB-00792,AST-S_A-0295,SEC-NDLS-GZB-DN,S_AND_T,TRACK_CIRCUIT_TUNING_AND_CALIBRATION,5,0.742,592,115,2,2,130,25.5,0,1.101,0.606,32,64,4.06
HIST-JOB-00793,AST-TRD-0127,SEC-ALJN-CNB-UP,TRD,TRACTION_TRANSFORMER_OIL_TEST,4,0.815,1939,151,1,1,130,302.0,0,1.116,0.459,54,89,2.46
HIST-JOB-00794,AST-TRD-0178,SEC-ALJN-CNB-UP,TRD,CROSSOVER_OHE_DROPPERS_MAINTENANCE,4,0.416,2070,245,1,1,130,302.0,1,1.6,0.672,67,89,4.89
HIST-JOB-00795,AST-TRD-0094,SEC-GZB-ALJN-DN,TRD,TRACTION_TRANSFORMER_OIL_TEST,4,0.74,777,222,1,1,140,106.0,0,0.655,0.476,56,82,2.63
HIST-JOB-00796,AST-ENG-0035,SEC-GZB-ALJN-DN,ENGINEERING,BALLAST_CLEANING_BCM,3,0.795,238,132,0,3,140,106.0,0,1.536,0.351,119,154,1.52
HIST-JOB-00797,AST-TRD-0231,SEC-GZB-ALJN-DN,TRD,OHE_CONTACT_WIRE_INSPECTION,5,0.804,556,198,1,1,140,106.0,0,0.641,0.53,62,98,3.19
HIST-JOB-00798,AST-ENG-0176,SEC-GZB-ALJN-UP,ENGINEERING,DE-STRESSING_CWR_TRACK,5,0.491,909,269,0,0,140,106.0,0,1.055,0.707,86,122,5.36
HIST-JOB-00799,AST-S_A-0281,SEC-NDLS-GZB-DN,S_AND_T,TRACK_CIRCUIT_TUNING_AND_CALIBRATION,5,0.863,529,79,2,2,130,25.5,0,0.971,0.459,29,47,2.46
HIST-JOB-00800,AST-TRD-0052,SEC-ALJN-CNB-DN,TRD,INSULATOR_WASHING_AND_REPLACEMENT,4,0.806,1852,81,1,1,130,302.0,1,1.368,0.441,32,74,2.29
HIST-JOB-00801,AST-ENG-0092,SEC-GZB-ALJN-UP,ENGINEERING,DE-STRESSING_CWR_TRACK,5,0.931,749,49,0,0,140,106.0,0,1.292,0.439,86,121,2.27
HIST-JOB-00802,AST-TRD-0053,SEC-ALJN-CNB-DN,TRD,OHE_CONTACT_WIRE_INSPECTION,5,0.331,201,355,1,1,130,302.0,1,0.967,0.795,72,101,6.62
HIST-JOB-00803,AST-S_A-0103,SEC-ALJN-CNB-DN,S_AND_T,TRACK_CIRCUIT_TUNING_AND_CALIBRATION,5,0.952,79,34,2,2,130,302.0,0,0.971,0.436,38,52,2.24
HIST-JOB-00804,AST-ENG-0050,SEC-NDLS-GZB-UP,ENGINEERING,TRACK_TAMPING_AND_ALIGNMENT,4,0.98,1787,24,0,3,130,25.5,1,0.577,0.33,84,132,1.36
HIST-JOB-00805,AST-ENG-0220,SEC-ALJN-CNB-DN,ENGINEERING,DE-STRESSING_CWR_TRACK,5,0.671,501,177,0,0,130,302.0,0,1.129,0.579,89,122,3.74
HIST-JOB-00806,AST-ENG-0200,SEC-NDLS-GZB-DN,ENGINEERING,BALLAST_CLEANING_BCM,3,0.892,935,64,0,3,130,25.5,0,1.315,0.319,112,145,1.28
HIST-JOB-00807,AST-TRD-0256,SEC-GZB-ALJN-DN,TRD,OHE_CONTACT_WIRE_INSPECTION,5,0.39,1200,342,1,1,140,106.0,1,1.068,0.76,65,94,6.1
HIST-JOB-00808,AST-ENG-0069,SEC-ALJN-CNB-DN,ENGINEERING,BALLAST_CLEANING_BCM,3,0.909,762,138,0,3,130,302.0,0,0.947,0.284,114,166,1.04
HIST-JOB-00809,AST-TRD-0196,SEC-NDLS-GZB-DN,TRD,CROSSOVER_OHE_DROPPERS_MAINTENANCE,4,0.6,1362,351,1,1,130,25.5,0,0.658,0.533,65,89,3.22
HIST-JOB-00810,AST-TRD-0220,SEC-ALJN-CNB-UP,TRD,INSULATOR_WASHING_AND_REPLACEMENT,4,0.874,114,129,1,1,130,302.0,1,1.025,0.402,39,78,1.94
HIST-JOB-00811,AST-TRD-0228,SEC-ALJN-CNB-UP,TRD,INSULATOR_WASHING_AND_REPLACEMENT,4,0.747,2102,161,1,1,130,302.0,0,1.119,0.48,39,78,2.67
HIST-JOB-00812,AST-TRD-0148,SEC-NDLS-GZB-DN,TRD,CROSSOVER_OHE_DROPPERS_MAINTENANCE,4,0.649,1199,172,1,1,130,25.5,0,1.232,0.491,60,95,2.78
HIST-JOB-00813,AST-ENG-0114,SEC-NDLS-GZB-DN,ENGINEERING,RAIL_WELD_ULTRASONIC_TESTING,4,0.781,1052,115,0,0,130,25.5,0,1.128,0.388,44,81,1.82
HIST-JOB-00814,AST-S_A-0027,SEC-ALJN-CNB-UP,S_AND_T,TRACK_CIRCUIT_TUNING_AND_CALIBRATION,5,0.833,1377,103,2,2,130,302.0,0,0.867,0.501,29,51,2.88
HIST-JOB-00815,AST-ENG-0102,SEC-NDLS-GZB-DN,ENGINEERING,RAIL_FASTENING_REPLACEMENT,3,0.86,897,130,0,0,130,25.5,0,1.109,0.292,27,63,1.09
HIST-JOB-00816,AST-TRD-0140,SEC-GZB-ALJN-DN,TRD,INSULATOR_WASHING_AND_REPLACEMENT,4,0.538,782,320,1,1,140,106.0,0,0.988,0.622,52,62,4.25
HIST-JOB-00817,AST-S_A-0247,SEC-NDLS-GZB-UP,S_AND_T,INTERLOCKING_CABLE_MEGGERING,4,0.819,1607,95,2,0,130,25.5,0,1.225,0.398,45,59,1.9
HIST-JOB-00818,AST-ENG-0090,SEC-GZB-ALJN-DN,ENGINEERING,RAIL_WELD_ULTRASONIC_TESTING,4,0.925,1810,52,0,0,140,106.0,0,1.048,0.297,41,77,1.12
HIST-JOB-00819,AST-TRD-0080,SEC-GZB-ALJN-DN,TRD,CANTILEVER_ADJUSTMENT,3,0.772,1596,297,1,1,140,106.0,1,0.732,0.368,52,71,1.65
HIST-JOB-00820,AST-TRD-0192,SEC-NDLS-GZB-UP,TRD,OHE_CONTACT_WIRE_INSPECTION,5,0.538,112,266,1,1,130,25.5,0,0.94,0.648,65,97,4.58
HIST-JOB-00821,AST-S_A-0100,SEC-GZB-ALJN-DN,S_AND_T,TRACK_CIRCUIT_TUNING_AND_CALIBRATION,5,0.816,351,219,2,2,140,106.0,1,0.737,0.581,45,55,3.76
HIST-JOB-00822,AST-S_A-0198,SEC-GZB-ALJN-UP,S_AND_T,AXLE_COUNTER_OUTDOOR_HEAD_TESTING,4,0.788,1487,270,2,2,140,106.0,0,0.5,0.406,23,60,1.97
HIST-JOB-00823,AST-S_A-0234,SEC-ALJN-CNB-DN,S_AND_T,AXLE_COUNTER_OUTDOOR_HEAD_TESTING,4,0.556,1540,333,2,2,130,302.0,0,1.006,0.584,26,48,3.8
HIST-JOB-00824,AST-ENG-0197,SEC-GZB-ALJN-UP,ENGINEERING,RAIL_FASTENING_REPLACEMENT,3,0.62,1073,318,0,0,140,106.0,1,0.942,0.447,25,42,2.35
HIST-JOB-00825,AST-S_A-0273,SEC-ALJN-CNB-DN,S_AND_T,TRACK_CIRCUIT_TUNING_AND_CALIBRATION,5,0.851,2183,106,2,2,130,302.0,0,0.539,0.502,36,61,2.89
HIST-JOB-00826,AST-S_A-0294,SEC-ALJN-CNB-UP,S_AND_T,TRACK_CIRCUIT_TUNING_AND_CALIBRATION,5,0.642,1321,220,2,2,130,302.0,0,0.894,0.547,30,65,3.38
HIST-JOB-00827,AST-S_A-0214,SEC-NDLS-GZB-DN,S_AND_T,POINT_MACHINE_MOTOR_OVERHAUL,5,0.728,1690,167,2,2,130,25.5,0,0.98,0.581,45,72,3.76
HIST-JOB-00828,AST-S_A-0094,SEC-ALJN-CNB-DN,S_AND_T,AXLE_COUNTER_OUTDOOR_HEAD_TESTING,4,0.68,1241,230,2,2,130,302.0,0,1.006,0.538,28,55,3.28
HIST-JOB-00829,AST-ENG-0056,SEC-GZB-ALJN-DN,ENGINEERING,BALLAST_CLEANING_BCM,3,0.952,883,40,0,3,140,106.0,1,0.842,0.269,115,159,0.94
HIST-JOB-00830,AST-ENG-0245,SEC-NDLS-GZB-UP,ENGINEERING,DE-STRESSING_CWR_TRACK,5,0.924,1260,53,0,0,130,25.5,0,0.545,0.462,90,117,2.49
HIST-JOB-00831,AST-S_A-0004,SEC-ALJN-CNB-DN,S_AND_T,INTERLOCKING_CABLE_MEGGERING,4,0.975,1149,13,2,0,130,302.0,1,1.002,0.308,38,71,1.2
HIST-JOB-00832,AST-S_A-0190,SEC-ALJN-CNB-UP,S_AND_T,TRACK_CIRCUIT_TUNING_AND_CALIBRATION,5,0.876,2190,146,2,2,130,302.0,0,0.62,0.46,40,55,2.47
HIST-JOB-00833,AST-TRD-0234,SEC-GZB-ALJN-UP,TRD,CROSSOVER_OHE_DROPPERS_MAINTENANCE,4,0.545,1692,203,1,1,140,106.0,0,1.243,0.53,50,75,3.19
HIST-JOB-00834,AST-S_A-0232,SEC-ALJN-CNB-DN,S_AND_T,TRACK_CIRCUIT_TUNING_AND_CALIBRATION,5,0.912,628,23,2,2,130,302.0,0,0.564,0.417,34,56,2.07
HIST-JOB-00835,AST-S_A-0228,SEC-ALJN-CNB-UP,S_AND_T,INTERLOCKING_CABLE_MEGGERING,4,0.98,1379,18,2,0,130,302.0,0,0.862,0.291,42,76,1.08
HIST-JOB-00836,AST-TRD-0052,SEC-ALJN-CNB-UP,TRD,INSULATOR_WASHING_AND_REPLACEMENT,4,0.801,2044,214,1,1,130,302.0,0,0.621,0.386,47,76,1.8
HIST-JOB-00837,AST-S_A-0155,SEC-GZB-ALJN-UP,S_AND_T,TRACK_CIRCUIT_TUNING_AND_CALIBRATION,5,0.579,2190,302,2,2,140,106.0,1,0.692,0.663,42,52,4.77
HIST-JOB-00838,AST-S_A-0046,SEC-NDLS-GZB-DN,S_AND_T,SIGNAL_LED_ASPECT_REPLACEMENT,3,0.904,1887,69,2,0,130,25.5,0,0.612,0.302,22,56,1.16
HIST-JOB-00839,AST-ENG-0064,SEC-GZB-ALJN-DN,ENGINEERING,BALLAST_CLEANING_BCM,3,0.76,1397,206,0,3,140,106.0,0,1.061,0.386,117,166,1.8
HIST-JOB-00840,AST-ENG-0034,SEC-ALJN-CNB-UP,ENGINEERING,RAIL_FASTENING_REPLACEMENT,3,0.96,2075,56,0,0,130,302.0,0,0.825,0.238,40,59,0.75
HIST-JOB-00841,AST-TRD-0133,SEC-GZB-ALJN-DN,TRD,CROSSOVER_OHE_DROPPERS_MAINTENANCE,4,0.287,1623,344,1,1,140,106.0,0,1.348,0.724,54,82,5.59
HIST-JOB-00842,AST-ENG-0189,SEC-GZB-ALJN-UP,ENGINEERING,BALLAST_CLEANING_BCM,3,0.98,419,67,0,3,140,106.0,0,0.75,0.278,105,163,1.0
HIST-JOB-00843,AST-ENG-0187,SEC-GZB-ALJN-UP,ENGINEERING,RAIL_FASTENING_REPLACEMENT,3,0.742,66,169,0,0,140,106.0,0,1.314,0.429,35,50,2.18
HIST-JOB-00844,AST-ENG-0113,SEC-ALJN-CNB-UP,ENGINEERING,RAIL_FASTENING_REPLACEMENT,3,0.882,969,64,0,0,130,302.0,0,1.117,0.334,26,49,1.39
HIST-JOB-00845,AST-S_A-0258,SEC-ALJN-CNB-DN,S_AND_T,INTERLOCKING_CABLE_MEGGERING,4,0.67,657,350,2,0,130,302.0,1,0.674,0.551,42,64,3.42
HIST-JOB-00846,AST-ENG-0171,SEC-GZB-ALJN-UP,ENGINEERING,BALLAST_CLEANING_BCM,3,0.796,2019,333,0,3,140,106.0,0,0.619,0.332,114,146,1.37
HIST-JOB-00847,AST-ENG-0082,SEC-ALJN-CNB-DN,ENGINEERING,RAIL_FASTENING_REPLACEMENT,3,0.98,981,36,0,0,130,302.0,0,1.099,0.298,34,49,1.13
HIST-JOB-00848,AST-ENG-0037,SEC-ALJN-CNB-UP,ENGINEERING,RAIL_WELD_ULTRASONIC_TESTING,4,0.747,1666,182,0,0,130,302.0,0,0.799,0.488,49,72,2.75
HIST-JOB-00849,AST-TRD-0156,SEC-GZB-ALJN-UP,TRD,TRACTION_TRANSFORMER_OIL_TEST,4,0.894,1672,59,1,1,140,106.0,0,0.946,0.418,43,92,2.08
HIST-JOB-00850,AST-S_A-0112,SEC-ALJN-CNB-DN,S_AND_T,SIGNAL_LED_ASPECT_REPLACEMENT,3,0.604,730,305,2,0,130,302.0,0,1.306,0.513,21,41,3.01
HIST-JOB-00851,AST-TRD-0087,SEC-ALJN-CNB-DN,TRD,OHE_CONTACT_WIRE_INSPECTION,5,0.407,477,357,1,1,130,302.0,0,0.862,0.769,65,106,6.23
HIST-JOB-00852,AST-ENG-0223,SEC-NDLS-GZB-UP,ENGINEERING,TURNOUT_SWITCH_RENEWAL,5,0.767,1516,252,0,2,130,25.5,0,0.518,0.549,72,100,3.4
HIST-JOB-00853,AST-ENG-0193,SEC-ALJN-CNB-DN,ENGINEERING,RAIL_FASTENING_REPLACEMENT,3,0.829,546,133,0,0,130,302.0,0,0.968,0.322,27,60,1.3
HIST-JOB-00854,AST-ENG-0063,SEC-GZB-ALJN-DN,ENGINEERING,TRACK_TAMPING_AND_ALIGNMENT,4,0.723,1625,150,0,3,140,106.0,1,1.128,0.462,85,127,2.49
HIST-JOB-00855,AST-S_A-0093,SEC-ALJN-CNB-DN,S_AND_T,INTERLOCKING_CABLE_MEGGERING,4,0.571,154,310,2,0,130,302.0,0,0.854,0.542,35,73,3.32
HIST-JOB-00856,AST-S_A-0208,SEC-GZB-ALJN-DN,S_AND_T,TRACK_CIRCUIT_TUNING_AND_CALIBRATION,5,0.73,1836,162,2,2,140,106.0,1,0.856,0.556,44,54,3.48
HIST-JOB-00857,AST-ENG-0107,SEC-GZB-ALJN-DN,ENGINEERING,RAIL_WELD_ULTRASONIC_TESTING,4,0.939,2061,42,0,0,140,106.0,0,0.709,0.317,57,67,1.26
HIST-JOB-00858,AST-ENG-0106,SEC-NDLS-GZB-DN,ENGINEERING,BALLAST_CLEANING_BCM,3,0.92,797,12,0,3,130,25.5,1,0.961,0.27,106,163,0.95
HIST-JOB-00859,AST-ENG-0217,SEC-NDLS-GZB-UP,ENGINEERING,DE-STRESSING_CWR_TRACK,5,0.917,203,53,0,0,130,25.5,0,0.549,0.485,89,115,2.72
HIST-JOB-00860,AST-ENG-0072,SEC-NDLS-GZB-DN,ENGINEERING,RAIL_WELD_ULTRASONIC_TESTING,4,0.98,1291,33,0,0,130,25.5,0,0.963,0.32,54,74,1.29
HIST-JOB-00861,AST-S_A-0019,SEC-ALJN-CNB-DN,S_AND_T,INTERLOCKING_CABLE_MEGGERING,4,0.713,1502,320,2,0,130,302.0,1,0.788,0.472,33,62,2.59
HIST-JOB-00862,AST-TRD-0066,SEC-NDLS-GZB-DN,TRD,OHE_CONTACT_WIRE_INSPECTION,5,0.842,1287,120,1,1,130,25.5,1,0.959,0.484,63,93,2.71
HIST-JOB-00863,AST-S_A-0105,SEC-NDLS-GZB-UP,S_AND_T,AXLE_COUNTER_OUTDOOR_HEAD_TESTING,4,0.736,728,214,2,2,130,25.5,0,0.815,0.409,26,57,2.0
HIST-JOB-00864,AST-ENG-0084,SEC-ALJN-CNB-DN,ENGINEERING,TRACK_TAMPING_AND_ALIGNMENT,4,0.423,1163,334,0,3,130,302.0,0,1.164,0.648,102,141,4.58
HIST-JOB-00865,AST-S_A-0281,SEC-NDLS-GZB-DN,S_AND_T,AXLE_COUNTER_OUTDOOR_HEAD_TESTING,4,0.98,1612,23,2,2,130,25.5,0,0.822,0.354,39,49,1.54
HIST-JOB-00866,AST-S_A-0141,SEC-NDLS-GZB-UP,S_AND_T,AXLE_COUNTER_OUTDOOR_HEAD_TESTING,4,0.603,1409,337,2,2,130,25.5,0,0.958,0.593,26,47,3.9
HIST-JOB-00867,AST-ENG-0251,SEC-NDLS-GZB-UP,ENGINEERING,RAIL_WELD_ULTRASONIC_TESTING,4,0.98,1610,63,0,0,130,25.5,0,0.528,0.335,46,78,1.4
HIST-JOB-00868,AST-ENG-0163,SEC-ALJN-CNB-UP,ENGINEERING,BALLAST_CLEANING_BCM,3,0.744,1489,302,0,3,130,302.0,0,0.874,0.365,103,150,1.63
HIST-JOB-00869,AST-S_A-0065,SEC-NDLS-GZB-DN,S_AND_T,TRACK_CIRCUIT_TUNING_AND_CALIBRATION,5,0.698,1709,254,2,2,130,25.5,0,0.769,0.562,31,66,3.54
HIST-JOB-00870,AST-ENG-0215,SEC-GZB-ALJN-DN,ENGINEERING,RAIL_FASTENING_REPLACEMENT,3,0.98,1155,37,0,0,140,106.0,0,0.894,0.231,29,61,0.72
HIST-JOB-00871,AST-S_A-0045,SEC-NDLS-GZB-DN,S_AND_T,SIGNAL_LED_ASPECT_REPLACEMENT,3,0.785,1979,267,2,0,130,25.5,0,0.783,0.352,24,44,1.53
HIST-JOB-00872,AST-TRD-0295,SEC-GZB-ALJN-DN,TRD,TRACTION_TRANSFORMER_OIL_TEST,4,0.858,1340,56,1,1,140,106.0,0,1.6,0.396,44,75,1.89
HIST-JOB-00873,AST-ENG-0255,SEC-NDLS-GZB-UP,ENGINEERING,TURNOUT_SWITCH_RENEWAL,5,0.922,2078,15,0,2,130,25.5,0,0.987,0.477,56,105,2.64
HIST-JOB-00874,AST-ENG-0274,SEC-GZB-ALJN-DN,ENGINEERING,BALLAST_CLEANING_BCM,3,0.694,116,325,0,3,140,106.0,1,0.938,0.476,115,167,2.63
HIST-JOB-00875,AST-S_A-0090,SEC-NDLS-GZB-DN,S_AND_T,POINT_MACHINE_MOTOR_OVERHAUL,5,0.199,233,320,2,2,130,25.5,1,1.368,0.863,58,77,7.67
HIST-JOB-00876,AST-ENG-0058,SEC-GZB-ALJN-UP,ENGINEERING,TRACK_TAMPING_AND_ALIGNMENT,4,0.574,606,273,0,3,140,106.0,0,1.048,0.583,87,136,3.79
HIST-JOB-00877,AST-TRD-0202,SEC-ALJN-CNB-DN,TRD,CROSSOVER_OHE_DROPPERS_MAINTENANCE,4,0.819,542,158,1,1,130,302.0,1,1.0,0.421,67,93,2.11
HIST-JOB-00878,AST-TRD-0004,SEC-GZB-ALJN-UP,TRD,OHE_CONTACT_WIRE_INSPECTION,5,0.98,2171,28,1,1,140,106.0,0,1.199,0.387,53,96,1.81
HIST-JOB-00879,AST-S_A-0271,SEC-GZB-ALJN-UP,S_AND_T,SIGNAL_LED_ASPECT_REPLACEMENT,3,0.907,1492,105,2,0,140,106.0,0,0.964,0.293,23,37,1.1
HIST-JOB-00880,AST-ENG-0192,SEC-GZB-ALJN-DN,ENGINEERING,RAIL_FASTENING_REPLACEMENT,3,0.779,567,259,0,0,140,106.0,0,1.019,0.375,37,52,1.71
HIST-JOB-00881,AST-TRD-0223,SEC-GZB-ALJN-UP,TRD,TRACTION_TRANSFORMER_OIL_TEST,4,0.93,1163,65,1,1,140,106.0,0,0.857,0.406,46,81,1.97
HIST-JOB-00882,AST-ENG-0083,SEC-GZB-ALJN-UP,ENGINEERING,RAIL_WELD_ULTRASONIC_TESTING,4,0.91,872,66,0,0,140,106.0,0,0.976,0.382,47,61,1.77
HIST-JOB-00883,AST-TRD-0205,SEC-GZB-ALJN-DN,TRD,OHE_CONTACT_WIRE_INSPECTION,5,0.314,546,225,1,1,140,106.0,1,1.6,0.777,56,95,6.35
HIST-JOB-00884,AST-S_A-0122,SEC-NDLS-GZB-DN,S_AND_T,TRACK_CIRCUIT_TUNING_AND_CALIBRATION,5,0.884,509,65,2,2,130,25.5,0,1.02,0.455,27,66,2.42
HIST-JOB-00885,AST-ENG-0079,SEC-ALJN-CNB-DN,ENGINEERING,TURNOUT_SWITCH_RENEWAL,5,0.485,92,232,0,2,130,302.0,1,1.127,0.685,65,97,5.06
HIST-JOB-00886,AST-ENG-0243,SEC-NDLS-GZB-DN,ENGINEERING,DE-STRESSING_CWR_TRACK,5,0.957,1211,68,0,0,130,25.5,0,1.025,0.353,85,116,1.53
HIST-JOB-00887,AST-ENG-0141,SEC-ALJN-CNB-DN,ENGINEERING,BALLAST_CLEANING_BCM,3,0.618,832,312,0,3,130,302.0,1,0.958,0.457,114,146,2.44
HIST-JOB-00888,AST-TRD-0157,SEC-NDLS-GZB-DN,TRD,OHE_CONTACT_WIRE_INSPECTION,5,0.956,1806,19,1,1,130,25.5,1,0.897,0.418,65,101,2.08
HIST-JOB-00889,AST-TRD-0215,SEC-NDLS-GZB-DN,TRD,INSULATOR_WASHING_AND_REPLACEMENT,4,0.755,2148,228,1,1,130,25.5,0,0.853,0.451,40,66,2.39
HIST-JOB-00890,AST-TRD-0242,SEC-GZB-ALJN-UP,TRD,INSULATOR_WASHING_AND_REPLACEMENT,4,0.887,254,103,1,1,140,106.0,0,0.833,0.39,38,64,1.84
HIST-JOB-00891,AST-TRD-0170,SEC-ALJN-CNB-UP,TRD,CANTILEVER_ADJUSTMENT,3,0.773,2072,196,1,1,130,302.0,0,1.129,0.369,54,69,1.66
HIST-JOB-00892,AST-S_A-0197,SEC-ALJN-CNB-DN,S_AND_T,POINT_MACHINE_MOTOR_OVERHAUL,5,0.334,1540,311,2,2,130,302.0,1,1.105,0.794,48,88,6.6
HIST-JOB-00893,AST-ENG-0229,SEC-NDLS-GZB-UP,ENGINEERING,TRACK_TAMPING_AND_ALIGNMENT,4,0.98,552,31,0,3,130,25.5,0,1.281,0.275,88,131,0.98
HIST-JOB-00894,AST-ENG-0066,SEC-NDLS-GZB-UP,ENGINEERING,BALLAST_CLEANING_BCM,3,0.853,1464,164,0,3,130,25.5,1,0.715,0.239,106,146,0.76
HIST-JOB-00895,AST-TRD-0215,SEC-GZB-ALJN-DN,TRD,OHE_CONTACT_WIRE_INSPECTION,5,0.696,1482,197,1,1,140,106.0,0,0.819,0.537,54,100,3.27
HIST-JOB-00896,AST-ENG-0204,SEC-NDLS-GZB-DN,ENGINEERING,RAIL_WELD_ULTRASONIC_TESTING,4,0.85,1182,76,0,0,130,25.5,1,1.126,0.483,43,83,2.7
HIST-JOB-00897,AST-S_A-0140,SEC-ALJN-CNB-DN,S_AND_T,INTERLOCKING_CABLE_MEGGERING,4,0.893,367,94,2,0,130,302.0,0,0.706,0.351,44,67,1.52
HIST-JOB-00898,AST-TRD-0258,SEC-NDLS-GZB-DN,TRD,OHE_CONTACT_WIRE_INSPECTION,5,0.767,74,91,1,1,130,25.5,1,1.114,0.522,68,99,3.1
HIST-JOB-00899,AST-TRD-0076,SEC-GZB-ALJN-UP,TRD,CANTILEVER_ADJUSTMENT,3,0.613,1159,292,1,1,140,106.0,0,1.126,0.488,46,66,2.75
HIST-JOB-00900,AST-TRD-0001,SEC-NDLS-GZB-DN,TRD,CANTILEVER_ADJUSTMENT,3,0.937,1167,36,1,1,130,25.5,0,1.121,0.26,54,68,0.89
HIST-JOB-00901,AST-S_A-0030,SEC-ALJN-CNB-DN,S_AND_T,POINT_MACHINE_MOTOR_OVERHAUL,5,0.546,400,291,2,2,130,302.0,0,0.811,0.671,51,80,4.88
HIST-JOB-00902,AST-ENG-0196,SEC-GZB-ALJN-UP,ENGINEERING,RAIL_WELD_ULTRASONIC_TESTING,4,0.794,958,153,0,0,140,106.0,0,1.133,0.515,55,65,3.03
HIST-JOB-00903,AST-TRD-0229,SEC-ALJN-CNB-DN,TRD,CANTILEVER_ADJUSTMENT,3,0.857,1871,122,1,1,130,302.0,0,0.79,0.317,49,69,1.26
HIST-JOB-00904,AST-TRD-0091,SEC-ALJN-CNB-DN,TRD,INSULATOR_WASHING_AND_REPLACEMENT,4,0.694,1837,198,1,1,130,302.0,0,1.151,0.531,46,60,3.2
HIST-JOB-00905,AST-TRD-0036,SEC-ALJN-CNB-UP,TRD,OHE_CONTACT_WIRE_INSPECTION,5,0.98,1215,20,1,1,130,302.0,0,0.596,0.389,71,91,1.83
HIST-JOB-00906,AST-ENG-0007,SEC-NDLS-GZB-UP,ENGINEERING,RAIL_FASTENING_REPLACEMENT,3,0.725,1806,135,0,0,130,25.5,0,1.483,0.417,38,48,2.07
HIST-JOB-00907,AST-ENG-0007,SEC-GZB-ALJN-DN,ENGINEERING,BALLAST_CLEANING_BCM,3,0.675,115,339,0,3,140,106.0,0,0.91,0.45,110,149,2.38
HIST-JOB-00908,AST-ENG-0158,SEC-NDLS-GZB-UP,ENGINEERING,RAIL_WELD_ULTRASONIC_TESTING,4,0.94,1446,53,0,0,130,25.5,0,0.947,0.389,51,65,1.83
HIST-JOB-00909,AST-TRD-0053,SEC-GZB-ALJN-DN,TRD,CROSSOVER_OHE_DROPPERS_MAINTENANCE,4,0.504,1155,331,1,1,140,106.0,1,1.048,0.612,64,84,4.13
HIST-JOB-00910,AST-S_A-0116,SEC-NDLS-GZB-DN,S_AND_T,AXLE_COUNTER_OUTDOOR_HEAD_TESTING,4,0.863,64,124,2,2,130,25.5,1,0.986,0.407,42,52,1.98
HIST-JOB-00911,AST-S_A-0040,SEC-ALJN-CNB-DN,S_AND_T,TRACK_CIRCUIT_TUNING_AND_CALIBRATION,5,0.308,520,261,2,2,130,302.0,1,1.347,0.822,36,56,7.03
HIST-JOB-00912,AST-TRD-0093,SEC-NDLS-GZB-UP,TRD,CROSSOVER_OHE_DROPPERS_MAINTENANCE,4,0.958,1536,53,1,1,130,25.5,1,1.106,0.32,63,85,1.29
HIST-JOB-00913,AST-S_A-0040,SEC-NDLS-GZB-DN,S_AND_T,AXLE_COUNTER_OUTDOOR_HEAD_TESTING,4,0.605,1235,188,2,2,130,25.5,0,1.298,0.574,33,48,3.68
HIST-JOB-00914,AST-ENG-0058,SEC-NDLS-GZB-DN,ENGINEERING,RAIL_WELD_ULTRASONIC_TESTING,4,0.809,660,173,0,0,130,25.5,0,0.86,0.461,52,62,2.48
HIST-JOB-00915,AST-S_A-0212,SEC-ALJN-CNB-DN,S_AND_T,AXLE_COUNTER_OUTDOOR_HEAD_TESTING,4,0.87,582,103,2,2,130,302.0,0,0.981,0.401,37,62,1.93
HIST-JOB-00916,AST-TRD-0118,SEC-NDLS-GZB-DN,TRD,CROSSOVER_OHE_DROPPERS_MAINTENANCE,4,0.728,1067,206,1,1,130,25.5,0,0.768,0.5,64,92,2.87
HIST-JOB-00917,AST-S_A-0286,SEC-NDLS-GZB-UP,S_AND_T,TRACK_CIRCUIT_TUNING_AND_CALIBRATION,5,0.904,958,54,2,2,130,25.5,0,0.771,0.458,27,56,2.45
HIST-JOB-00918,AST-S_A-0236,SEC-NDLS-GZB-DN,S_AND_T,INTERLOCKING_CABLE_MEGGERING,4,0.973,511,40,2,0,130,25.5,0,1.019,0.321,36,64,1.29
HIST-JOB-00919,AST-ENG-0014,SEC-ALJN-CNB-UP,ENGINEERING,RAIL_FASTENING_REPLACEMENT,3,0.786,1053,117,0,0,130,302.0,1,1.544,0.373,26,52,1.69
HIST-JOB-00920,AST-S_A-0076,SEC-GZB-ALJN-UP,S_AND_T,AXLE_COUNTER_OUTDOOR_HEAD_TESTING,4,0.905,281,64,2,2,140,106.0,0,0.925,0.367,27,40,1.65
HIST-JOB-00921,AST-S_A-0154,SEC-NDLS-GZB-DN,S_AND_T,POINT_MACHINE_MOTOR_OVERHAUL,5,0.837,1765,86,2,2,130,25.5,1,1.088,0.501,58,92,2.88
